customer_id,segment,alert_level,financial_health,finshield_score,is_flagged,recommended_actions
C13288,Strong Saver,NORMAL,GOOD,700.0,0,Continue Standard Monitoring
C13289,Highly Leveraged,WATCHLIST,POOR,318.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13290,Highly Leveraged,NORMAL,GOOD,697.0,0,Continue Standard Monitoring
C13291,Highly Leveraged,NORMAL,GOOD,732.0,0,Continue Standard Monitoring
C13292,Highly Leveraged,NORMAL,GOOD,669.0,0,Continue Standard Monitoring
C13293,Highly Leveraged,NORMAL,FAIR,555.0,0,Encourage Emergency Savings Buffer
C13294,Highly Leveraged,NORMAL,GOOD,737.0,0,Encourage Emergency Savings Buffer
C13295,Strong Saver,NORMAL,GOOD,670.0,0,Continue Standard Monitoring
C13296,Highly Leveraged,NORMAL,FAIR,458.0,0,Continue Standard Monitoring
C13297,Strong Saver,NORMAL,GOOD,627.0,0,Continue Standard Monitoring
C13298,Strong Saver,NORMAL,GOOD,651.0,0,Continue Standard Monitoring
C13299,Active Investor,CREDIT ALERT,CRITICAL,251.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13300,Active Investor,WATCHLIST,POOR,363.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13301,Highly Leveraged,WATCHLIST,POOR,403.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13302,Active Investor,NORMAL,GOOD,725.0,0,Continue Standard Monitoring
C13303,Highly Leveraged,WATCHLIST,POOR,377.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13304,Active Investor,NORMAL,FAIR,570.0,0,Continue Standard Monitoring
C13305,Active Investor,NORMAL,GOOD,625.0,0,Continue Standard Monitoring
C13306,Strong Saver,NORMAL,FAIR,589.0,0,Continue Standard Monitoring
C13307,Highly Leveraged,NORMAL,GOOD,736.0,0,Continue Standard Monitoring
C13308,Strong Saver,NORMAL,GOOD,632.0,0,Continue Standard Monitoring
C13309,Highly Leveraged,NORMAL,GOOD,688.0,0,Continue Standard Monitoring
C13310,Active Investor,NORMAL,GOOD,634.0,0,Continue Standard Monitoring
C13311,Strong Saver,NORMAL,GOOD,736.0,0,Continue Standard Monitoring
C13312,Strong Saver,NORMAL,GOOD,615.0,0,Continue Standard Monitoring
C13313,Strong Saver,NORMAL,GOOD,700.0,0,Continue Standard Monitoring
C13314,Highly Leveraged,NORMAL,GOOD,731.0,0,Continue Standard Monitoring
C13315,Highly Leveraged,NORMAL,GOOD,678.0,0,Continue Standard Monitoring
C13316,Highly Leveraged,NORMAL,GOOD,655.0,0,Continue Standard Monitoring
C13317,Strong Saver,NORMAL,GOOD,694.0,0,Continue Standard Monitoring
C13318,Active Investor,NORMAL,GOOD,710.0,0,Continue Standard Monitoring
C13319,Strong Saver,WATCHLIST,POOR,432.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13320,Standard,NORMAL,GOOD,700.0,0,Continue Standard Monitoring
C13321,Strong Saver,WATCHLIST,POOR,360.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13322,Strong Saver,WATCHLIST,POOR,427.0,0,Offer Financial Planning Session
C13323,Highly Leveraged,NORMAL,FAIR,463.0,0,Continue Standard Monitoring
C13324,Highly Leveraged,WATCHLIST,POOR,413.0,0,Reduce Loan Exposure; Offer Financial Planning Session; Encourage Emergency Savings Buffer
C13325,Active Investor,NORMAL,FAIR,597.0,0,Continue Standard Monitoring
C13326,Strong Saver,NORMAL,GOOD,610.0,0,Continue Standard Monitoring
C13327,Highly Leveraged,NORMAL,FAIR,511.0,0,Continue Standard Monitoring
C13328,Standard,NORMAL,GOOD,641.0,0,Encourage Emergency Savings Buffer
C13329,Strong Saver,NORMAL,GOOD,707.0,0,Continue Standard Monitoring
C13330,Strong Saver,NORMAL,GOOD,667.0,0,Continue Standard Monitoring
C13331,Active Investor,CREDIT ALERT,CRITICAL,260.0,0,Reduce Loan Exposure; Offer Financial Planning Session; Encourage Emergency Savings Buffer
C13332,Active Investor,NORMAL,FAIR,580.0,0,Encourage Emergency Savings Buffer
C13333,Standard,CREDIT ALERT,CRITICAL,298.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13334,Active Investor,NORMAL,GOOD,702.0,0,Continue Standard Monitoring
C13335,Highly Leveraged,NORMAL,GOOD,656.0,0,Continue Standard Monitoring
C13336,Strong Saver,NORMAL,GOOD,633.0,0,Continue Standard Monitoring
C13337,Highly Leveraged,NORMAL,EXCELLENT,757.0,0,Continue Standard Monitoring
C13338,Highly Leveraged,NORMAL,GOOD,709.0,0,Continue Standard Monitoring
C13339,Highly Leveraged,NORMAL,GOOD,678.0,0,Encourage Emergency Savings Buffer
C13340,Strong Saver,WATCHLIST,POOR,400.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13341,Active Investor,WATCHLIST,POOR,309.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13342,Credit-Reliant,NORMAL,GOOD,706.0,0,Continue Standard Monitoring
C13343,Highly Leveraged,NORMAL,EXCELLENT,760.0,0,Continue Standard Monitoring
C13344,Highly Leveraged,NORMAL,GOOD,627.0,0,Continue Standard Monitoring
C13345,Highly Leveraged,NORMAL,FAIR,572.0,0,Continue Standard Monitoring
C13346,Highly Leveraged,NORMAL,GOOD,721.0,0,Continue Standard Monitoring
C13347,Strong Saver,WATCHLIST,POOR,421.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13348,Strong Saver,WATCHLIST,POOR,384.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13349,Strong Saver,WATCHLIST,POOR,437.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13350,Highly Leveraged,WATCHLIST,POOR,356.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13351,Strong Saver,NORMAL,GOOD,652.0,0,Continue Standard Monitoring
C13352,Strong Saver,NORMAL,GOOD,694.0,0,Continue Standard Monitoring
C13353,Strong Saver,WATCHLIST,POOR,432.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13354,Strong Saver,NORMAL,GOOD,678.0,0,Continue Standard Monitoring
C13355,Strong Saver,CREDIT ALERT,CRITICAL,296.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13356,Standard,WATCHLIST,POOR,361.0,0,Offer Financial Planning Session
C13357,Highly Leveraged,NORMAL,GOOD,724.0,0,Continue Standard Monitoring
C13358,Highly Leveraged,NORMAL,GOOD,681.0,0,Continue Standard Monitoring
C13359,Strong Saver,NORMAL,GOOD,694.0,0,Continue Standard Monitoring
C13360,Highly Leveraged,NORMAL,FAIR,554.0,0,Continue Standard Monitoring
C13361,Active Investor,NORMAL,GOOD,650.0,0,Continue Standard Monitoring
C13362,Strong Saver,WATCHLIST,POOR,425.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13363,Active Investor,NORMAL,GOOD,648.0,0,Encourage Emergency Savings Buffer
C13364,Highly Leveraged,WATCHLIST,POOR,440.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13365,Strong Saver,WATCHLIST,POOR,377.0,0,Offer Financial Planning Session
C13366,Strong Saver,WATCHLIST,POOR,433.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13367,Strong Saver,NORMAL,GOOD,708.0,0,Continue Standard Monitoring
C13368,Active Investor,NORMAL,FAIR,533.0,0,Continue Standard Monitoring
C13369,Active Investor,NORMAL,GOOD,608.0,0,Continue Standard Monitoring
C13370,Active Investor,NORMAL,GOOD,638.0,0,Continue Standard Monitoring
C13371,Strong Saver,NORMAL,FAIR,456.0,0,Continue Standard Monitoring
C13372,Strong Saver,WATCHLIST,POOR,383.0,0,Offer Financial Planning Session
C13373,Strong Saver,WATCHLIST,POOR,391.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13374,Active Investor,NORMAL,GOOD,664.0,0,Continue Standard Monitoring
C13375,Active Investor,WATCHLIST,POOR,315.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13376,Active Investor,WATCHLIST,POOR,399.0,0,Offer Financial Planning Session; Encourage Emergency Savings Buffer
C13377,Active Investor,CREDIT ALERT,CRITICAL,288.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13378,Highly Leveraged,NORMAL,FAIR,453.0,0,Continue Standard Monitoring
C13379,Strong Saver,WATCHLIST,POOR,420.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13380,Strong Saver,NORMAL,FAIR,465.0,0,Continue Standard Monitoring
C13381,Active Investor,WATCHLIST,POOR,387.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13382,Credit-Reliant,NORMAL,GOOD,629.0,0,Continue Standard Monitoring
C13383,Strong Saver,WATCHLIST,POOR,355.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13384,Highly Leveraged,NORMAL,GOOD,662.0,0,Continue Standard Monitoring
C13385,Strong Saver,WATCHLIST,POOR,432.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13386,Standard,WATCHLIST,POOR,431.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13387,Strong Saver,NORMAL,GOOD,689.0,0,Continue Standard Monitoring
C13388,Standard,CREDIT ALERT,CRITICAL,257.0,0,Offer Financial Planning Session
C13389,Strong Saver,NORMAL,GOOD,658.0,0,Continue Standard Monitoring
C13390,Highly Leveraged,WATCHLIST,POOR,430.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13391,Active Investor,NORMAL,FAIR,578.0,0,Continue Standard Monitoring
C13392,Highly Leveraged,WATCHLIST,POOR,441.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13393,Active Investor,WATCHLIST,POOR,376.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13394,Credit-Reliant,NORMAL,GOOD,713.0,0,Continue Standard Monitoring
C13395,Strong Saver,PRIORITY ALERT,CRITICAL,254.0,1,Reduce Loan Exposure; Offer Financial Planning Session; Manual Fraud Review
C13396,Strong Saver,NORMAL,FAIR,469.0,0,Continue Standard Monitoring
C13397,Strong Saver,NORMAL,GOOD,666.0,0,Continue Standard Monitoring
C13398,Strong Saver,NORMAL,GOOD,675.0,0,Continue Standard Monitoring
C13399,Strong Saver,NORMAL,FAIR,480.0,0,Continue Standard Monitoring
C13400,Highly Leveraged,WATCHLIST,POOR,317.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13401,Highly Leveraged,NORMAL,GOOD,681.0,0,Continue Standard Monitoring
C13402,Highly Leveraged,NORMAL,FAIR,477.0,0,Continue Standard Monitoring
C13403,Strong Saver,NORMAL,GOOD,709.0,0,Continue Standard Monitoring
C13404,Highly Leveraged,NORMAL,FAIR,462.0,0,Continue Standard Monitoring
C13405,Strong Saver,WATCHLIST,POOR,423.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13406,Strong Saver,NORMAL,GOOD,747.0,0,Continue Standard Monitoring
C13407,Highly Leveraged,NORMAL,GOOD,738.0,0,Continue Standard Monitoring
C13408,Active Investor,WATCHLIST,POOR,339.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13409,Highly Leveraged,NORMAL,GOOD,620.0,0,Continue Standard Monitoring
C13410,Highly Leveraged,NORMAL,FAIR,454.0,0,Continue Standard Monitoring
C13411,Strong Saver,NORMAL,GOOD,700.0,0,Continue Standard Monitoring
C13412,Active Investor,NORMAL,FAIR,579.0,0,Continue Standard Monitoring
C13413,Strong Saver,NORMAL,FAIR,568.0,0,Continue Standard Monitoring
C13414,Active Investor,NORMAL,GOOD,645.0,0,Continue Standard Monitoring
C13415,Credit-Reliant,NORMAL,FAIR,575.0,0,Continue Standard Monitoring
C13416,Highly Leveraged,WATCHLIST,POOR,425.0,0,Reduce Loan Exposure; Offer Financial Planning Session; Encourage Emergency Savings Buffer
C13417,Highly Leveraged,NORMAL,EXCELLENT,753.0,0,Continue Standard Monitoring
C13418,Strong Saver,WATCHLIST,POOR,413.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13419,Strong Saver,CREDIT ALERT,CRITICAL,289.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13420,Strong Saver,WATCHLIST,POOR,378.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13421,Highly Leveraged,NORMAL,FAIR,466.0,0,Continue Standard Monitoring
C13422,Highly Leveraged,WATCHLIST,POOR,427.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13423,Active Investor,WATCHLIST,POOR,439.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13424,Highly Leveraged,NORMAL,GOOD,678.0,0,Continue Standard Monitoring
C13425,Highly Leveraged,NORMAL,GOOD,690.0,0,Continue Standard Monitoring
C13426,Highly Leveraged,NORMAL,GOOD,662.0,0,Encourage Emergency Savings Buffer
C13427,Active Investor,CREDIT ALERT,CRITICAL,258.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13428,Credit-Reliant,WATCHLIST,POOR,376.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13429,Highly Leveraged,WATCHLIST,POOR,434.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13430,Strong Saver,WATCHLIST,POOR,431.0,0,Offer Financial Planning Session
C13431,Highly Leveraged,WATCHLIST,POOR,444.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13432,Active Investor,WATCHLIST,POOR,379.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13433,Strong Saver,NORMAL,GOOD,679.0,0,Continue Standard Monitoring
C13434,Active Investor,NORMAL,GOOD,684.0,0,Continue Standard Monitoring
C13435,Highly Leveraged,WATCHLIST,POOR,376.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13436,Strong Saver,NORMAL,FAIR,598.0,0,Continue Standard Monitoring
C13437,Highly Leveraged,WATCHLIST,POOR,417.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13438,Highly Leveraged,WATCHLIST,POOR,422.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13439,Active Investor,NORMAL,FAIR,588.0,0,Continue Standard Monitoring
C13440,Highly Leveraged,NORMAL,GOOD,688.0,0,Continue Standard Monitoring
C13441,Highly Leveraged,WATCHLIST,POOR,408.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13442,Strong Saver,NORMAL,GOOD,727.0,0,Continue Standard Monitoring
C13443,Standard,NORMAL,GOOD,680.0,0,Continue Standard Monitoring
C13444,Highly Leveraged,NORMAL,GOOD,688.0,0,Continue Standard Monitoring
C13445,Active Investor,NORMAL,GOOD,613.0,0,Continue Standard Monitoring
C13446,Highly Leveraged,NORMAL,GOOD,681.0,0,Continue Standard Monitoring
C13447,Strong Saver,NORMAL,GOOD,703.0,0,Continue Standard Monitoring
C13448,Standard,WATCHLIST,POOR,377.0,0,Offer Financial Planning Session; Encourage Emergency Savings Buffer
C13449,Active Investor,NORMAL,FAIR,573.0,0,Continue Standard Monitoring
C13450,Highly Leveraged,NORMAL,GOOD,701.0,0,Continue Standard Monitoring
C13451,Strong Saver,NORMAL,GOOD,717.0,0,Continue Standard Monitoring
C13452,Strong Saver,NORMAL,FAIR,552.0,0,Continue Standard Monitoring
C13453,Strong Saver,NORMAL,GOOD,648.0,0,Continue Standard Monitoring
C13454,Strong Saver,NORMAL,GOOD,637.0,0,Continue Standard Monitoring
C13455,Active Investor,WATCHLIST,POOR,310.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13456,Highly Leveraged,NORMAL,GOOD,749.0,0,Continue Standard Monitoring
C13457,Strong Saver,WATCHLIST,POOR,426.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13458,Highly Leveraged,NORMAL,GOOD,699.0,0,Encourage Emergency Savings Buffer
C13459,Strong Saver,CREDIT ALERT,CRITICAL,251.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13460,Strong Saver,NORMAL,GOOD,622.0,0,Continue Standard Monitoring
C13461,Strong Saver,NORMAL,GOOD,630.0,0,Continue Standard Monitoring
C13462,Highly Leveraged,WATCHLIST,POOR,375.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13463,Highly Leveraged,NORMAL,GOOD,710.0,0,Continue Standard Monitoring
C13464,Highly Leveraged,NORMAL,FAIR,499.0,0,Continue Standard Monitoring
C13465,Strong Saver,NORMAL,GOOD,748.0,0,Continue Standard Monitoring
C13466,Strong Saver,WATCHLIST,POOR,399.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13467,Highly Leveraged,WATCHLIST,POOR,380.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13468,Standard,NORMAL,GOOD,613.0,0,Continue Standard Monitoring
C13469,Highly Leveraged,NORMAL,FAIR,577.0,0,Continue Standard Monitoring
C13470,Strong Saver,CREDIT ALERT,CRITICAL,290.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13471,Strong Saver,WATCHLIST,POOR,385.0,0,Offer Financial Planning Session
C13472,Standard,NORMAL,FAIR,461.0,0,Continue Standard Monitoring
C13473,Strong Saver,WATCHLIST,POOR,432.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13474,Strong Saver,NORMAL,FAIR,585.0,0,Continue Standard Monitoring
C13475,Highly Leveraged,NORMAL,GOOD,689.0,0,Continue Standard Monitoring
C13476,Highly Leveraged,WATCHLIST,POOR,435.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13477,Strong Saver,NORMAL,GOOD,703.0,0,Continue Standard Monitoring
C13478,Strong Saver,NORMAL,GOOD,688.0,0,Continue Standard Monitoring
C13479,Active Investor,NORMAL,FAIR,571.0,0,Continue Standard Monitoring
C13480,Highly Leveraged,NORMAL,GOOD,687.0,0,Continue Standard Monitoring
C13481,Active Investor,WATCHLIST,POOR,345.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13482,Highly Leveraged,NORMAL,FAIR,576.0,0,Continue Standard Monitoring
C13483,Strong Saver,NORMAL,GOOD,625.0,0,Continue Standard Monitoring
C13484,Highly Leveraged,NORMAL,GOOD,622.0,0,Encourage Emergency Savings Buffer
C13485,Strong Saver,FRAUD WATCH,GOOD,697.0,1,Manual Fraud Review
C13486,Highly Leveraged,NORMAL,GOOD,748.0,0,Continue Standard Monitoring
C13487,Highly Leveraged,WATCHLIST,POOR,416.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13488,Highly Leveraged,NORMAL,GOOD,657.0,0,Continue Standard Monitoring
C13489,Highly Leveraged,NORMAL,FAIR,581.0,0,Continue Standard Monitoring
C13490,Strong Saver,WATCHLIST,POOR,401.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13491,Active Investor,NORMAL,FAIR,538.0,0,Continue Standard Monitoring
C13492,Highly Leveraged,NORMAL,EXCELLENT,754.0,0,Continue Standard Monitoring
C13493,Active Investor,NORMAL,GOOD,627.0,0,Continue Standard Monitoring
C13494,Strong Saver,NORMAL,FAIR,463.0,0,Continue Standard Monitoring
C13495,Credit-Reliant,NORMAL,GOOD,636.0,0,Continue Standard Monitoring
C13496,Strong Saver,NORMAL,GOOD,607.0,0,Continue Standard Monitoring
C13497,Highly Leveraged,NORMAL,GOOD,703.0,0,Encourage Emergency Savings Buffer
C13498,Strong Saver,NORMAL,GOOD,697.0,0,Continue Standard Monitoring
C13499,Strong Saver,NORMAL,FAIR,464.0,0,Continue Standard Monitoring
C13500,Strong Saver,WATCHLIST,POOR,406.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13501,Highly Leveraged,NORMAL,GOOD,707.0,0,Continue Standard Monitoring
C13502,Strong Saver,FRAUD WATCH,GOOD,655.0,1,Manual Fraud Review
C13503,Strong Saver,NORMAL,GOOD,695.0,0,Continue Standard Monitoring
C13504,Active Investor,NORMAL,FAIR,490.0,0,Continue Standard Monitoring
C13505,Strong Saver,WATCHLIST,POOR,418.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13506,Highly Leveraged,NORMAL,FAIR,578.0,0,Continue Standard Monitoring
C13507,Strong Saver,NORMAL,GOOD,738.0,0,Continue Standard Monitoring
C13508,Highly Leveraged,NORMAL,GOOD,696.0,0,Continue Standard Monitoring
C13509,Strong Saver,WATCHLIST,POOR,415.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13510,Strong Saver,NORMAL,GOOD,673.0,0,Continue Standard Monitoring
C13511,Strong Saver,WATCHLIST,POOR,320.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13512,Active Investor,NORMAL,GOOD,712.0,0,Continue Standard Monitoring
C13513,Active Investor,NORMAL,GOOD,706.0,0,Continue Standard Monitoring
C13514,Highly Leveraged,WATCHLIST,POOR,364.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13515,Strong Saver,WATCHLIST,POOR,424.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13516,Strong Saver,CREDIT ALERT,CRITICAL,299.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13517,Highly Leveraged,WATCHLIST,POOR,441.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C13518,Highly Leveraged,NORMAL,GOOD,650.0,0,Continue Standard Monitoring
C13519,Strong Saver,NORMAL,GOOD,650.0,0,Continue Standard Monitoring
C13520,Highly Leveraged,NORMAL,EXCELLENT,768.0,0,Continue Standard Monitoring
C13521,Strong Saver,WATCHLIST,POOR,316.0,0,Offer Financial Planning Session
C13522,Credit-Reliant,NORMAL,FAIR,520.0,0,Continue Standard Monitoring
C13523,Strong Saver,WATCHLIST,POOR,434.0,0,Reduce Loan Exposure; Offer Financial Planning Session
